type typecode name_p address province city area lat lng telephone tag
风景名胜;风景名胜;风景名胜 110200 张仙庙 二零七国道 河南省 平顶山市 鲁山县 112.567642 33.652734 [] []
风景名胜;风景名胜;风景名胜 110200 玄台观 [] 河南省 平顶山市 鲁山县 112.742491 33.853030 [] []
风景名胜;风景名胜;风景名胜 110200 关帝庙村 [] 河南省 平顶山市 鲁山县 112.390425 33.782844 [] []
风景名胜;风景名胜;风景名胜 110200 释寺村 [] 河南省 平顶山市 鲁山县 112.982459 33.671976 [] []
风景名胜;风景名胜相关;旅游景点 110000 临汝镇广成公园 [] 河南省 平顶山市 汝州市 112.610120 34.258293 [] []
风景名胜;风景名胜;寺庙道观 110205 兴国寺 [] 河南省 平顶山市 郏县 113.318762 33.942685 [] []
风景名胜;风景名胜;寺庙道观 110205 二郎庙 长桥镇刘楼 河南省 平顶山市 郏县 113.359798 33.918921 [] []
风景名胜;风景名胜;寺庙道观 110205 小崔庄清真中寺 幸福路西50米 河南省 平顶山市 郏县 113.278672 33.867984 [] []
风景名胜;风景名胜;风景名胜 110200 画眉谷-六叠飞瀑 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.320695 33.804873 [] []
风景名胜;风景名胜;风景名胜 110200 画眉谷-元宝潭 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.332047 33.787962 [] []
风景名胜;风景名胜;风景名胜 110200 画眉谷-墨绿潭 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.331367 33.788811 [] []
风景名胜;风景名胜;风景名胜 110200 画眉谷-旗杆庙药王洞 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.319947 33.798498 [] []
风景名胜;风景名胜;风景名胜 110200 画眉谷-春涧 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.328950 33.790574 [] []
风景名胜;风景名胜;风景名胜 110200 画眉谷-哼哈二将 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.323113 33.797272 [] []
风景名胜;风景名胜;风景名胜 110200 画眉谷-青龙湖 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.327374 33.793227 [] []
风景名胜;风景名胜相关;旅游景点 110000 九峰山情侣谷 [] 河南省 平顶山市 汝州市 112.676674 33.995712 [] []
风景名胜;公园广场;城市广场 110105 平安广场 清风路平安广场(平顶山博物馆东150米) 河南省 平顶山市 新华区 113.191868 33.765787 [] []
风景名胜;风景名胜相关;旅游景点 110000 轿顶山 [] 河南省 平顶山市 汝州市 112.661540 34.321691 [] []
风景名胜;风景名胜;风景名胜 110200 青源花海 207国道西50米 河南省 平顶山市 汝州市 112.872778 34.282191 [] []
风景名胜;公园广场;公园 110101 建西游园 光明路与建设路交叉口西南100米 河南省 平顶山市 新华区 113.292262 33.737378 [] []
风景名胜;风景名胜相关;旅游景点 110000 龙泉山风景区(建设中) 高庄附近 河南省 平顶山市 汝州市 112.636672 33.986246 [] []
风景名胜;风景名胜;风景名胜 110200 黄柏山碧水湾观光旅游区 311国道 河南省 平顶山市 叶县 113.358918 33.670921 [] []
风景名胜;风景名胜;风景名胜 110200 宝泉寺 汝州服务区 河南省 平顶山市 汝州市 112.736760 34.085880 [] []
风景名胜;风景名胜;风景名胜 110200 太山庙 焦村乡形村 河南省 平顶山市 汝州市 112.991230 34.136149 [] []
风景名胜;风景名胜;寺庙道观 110205 镂铧山九龙宫庙 325省道西50米 河南省 平顶山市 汝州市 113.007269 34.211618 [] []
风景名胜;风景名胜;寺庙道观 110205 送子观音堂 040县道北50米 河南省 平顶山市 汝州市 112.635783 34.317249 [] []
风景名胜;风景名胜;寺庙道观 110205 南禅寺居士林 大王庄北街6号 河南省 平顶山市 汝州市 112.838171 34.149871 [] []
风景名胜;风景名胜;寺庙道观 110205 中王庙 大季线 河南省 平顶山市 汝州市 112.990050 34.104039 [] []
风景名胜;风景名胜;风景名胜 110200 北岳庙 028乡道西200米 河南省 平顶山市 汝州市 112.946750 34.138440 [] []
风景名胜;风景名胜;回教寺 110207 清真寺(汝州市盐业局盐政稽查队北) 龙兴大道东段235号 河南省 平顶山市 汝州市 112.709978 34.215195 [] []
风景名胜;风景名胜;寺庙道观 110205 净因寺 魏国路与001县道交叉口西北50米 河南省 平顶山市 汝州市 112.791756 34.255825 [] []
风景名胜;风景名胜相关;旅游景点 110000 汝州龙凤山景区 刘何村西侧 河南省 平顶山市 汝州市 112.939615 34.265255 0375-6788188;15333752668 []
风景名胜;风景名胜;风景名胜 110200 白云寨 [] 河南省 平顶山市 汝州市 112.904246 34.249220 [] []
风景名胜;风景名胜相关;旅游景点 110000 石榴嘴寨 [] 河南省 平顶山市 汝州市 112.948734 34.242153 [] []
风景名胜;风景名胜;风景名胜 110200 关顶山寨 [] 河南省 平顶山市 汝州市 112.980905 34.225020 [] []
风景名胜;公园广场;公园 110101 湛河公园 光明路 河南省 平顶山市 湛河区 113.304761 33.729821 [] []
风景名胜;风景名胜相关;旅游景点 110000 顺平寺 张沟村西侧400米 河南省 平顶山市 汝州市 112.715602 34.019878 [] []
风景名胜;风景名胜相关;旅游景点 110000 森林公园东碰碰车乐园 人口文化公园内东碰碰车乐园 河南省 平顶山市 汝州市 112.861220 34.164250 13639801878 []
风景名胜;风景名胜;风景名胜 110200 汝州文庙 望嵩中路65号 河南省 平顶山市 汝州市 112.842239 34.162468 [] []
风景名胜;风景名胜相关;旅游景点 110000 夷园 风烟线东50米 河南省 平顶山市 汝州市 112.892445 34.221273 [] []
风景名胜;风景名胜;风景名胜 110200 九女峡 [] 河南省 平顶山市 汝州市 112.630098 33.984037 [] []
风景名胜;公园广场;城市广场 110105 鲁山县文化广场 向阳路与鲁平大道交叉口东200米 河南省 平顶山市 鲁山县 112.909679 33.731761 [] []
风景名胜;风景名胜相关;旅游景点 110000 滕口水库 [] 河南省 平顶山市 汝州市 112.713643 34.051611 [] []
风景名胜;风景名胜;风景名胜 110200 望城岗冶铁遗址 鲁平大道南100米 河南省 平顶山市 鲁山县 112.908528 33.731423 [] []
风景名胜;风景名胜;风景名胜 110200 滨河森林公园 花园路东50米 河南省 平顶山市 鲁山县 112.931329 33.716884 [] []
风景名胜;风景名胜;风景名胜 110200 尧山风景区-相家沟墨子故里 尧山镇西竹园相家沟 河南省 平顶山市 鲁山县 112.326587 33.721365 [] []
风景名胜;公园广场;城市广场 110105 明珠广场 建设路与朝阳路交叉口东南100米 河南省 平顶山市 新华区 113.299180 33.736889 [] []
风景名胜;风景名胜相关;旅游景点 110000 火山群 钢城路 河南省 平顶山市 舞钢市 113.535424 33.289198 [] []
风景名胜;风景名胜相关;旅游景点 110000 横河土地庙 012乡道东150米 河南省 平顶山市 鲁山县 112.628360 33.873958 [] []
风景名胜;风景名胜相关;旅游景点 110000 傅岭基督教堂 231省道南200米 河南省 平顶山市 鲁山县 112.980470 33.772724 15938954171 []
风景名胜;风景名胜;风景名胜 110200 全佛寺 [] 河南省 平顶山市 鲁山县 112.927552 33.809970 [] []
风景名胜;风景名胜;风景名胜 110200 南禅寺 大王庄北街与小王庄中街交叉口东北50米 河南省 平顶山市 汝州市 112.838360 34.149941 [] []
风景名胜;风景名胜;风景名胜 110200 蒋菇山牌坊 032县道东50米 河南省 平顶山市 汝州市 112.773153 34.066734 [] []
风景名胜;风景名胜;寺庙道观 110205 法行寺塔 塔寺街 河南省 平顶山市 汝州市 112.850242 34.163889 [] []
风景名胜;风景名胜;风景名胜 110200 三山马氏培风塔 [] 河南省 平顶山市 汝州市 112.882186 34.069180 [] []
风景名胜;风景名胜;风景名胜 110200 虎头马氏四十八间转圈楼遗址 杨虎路东50米 河南省 平顶山市 汝州市 112.882440 34.107956 [] []
风景名胜;风景名胜;风景名胜 110200 怪坡风景区-玉皇山庙 [] 河南省 平顶山市 汝州市 112.919990 34.251306 [] []
风景名胜;风景名胜相关;旅游景点 110000 风穴寺暨塔林 风烟线 河南省 平顶山市 汝州市 112.895390 34.225407 [] []
风景名胜;风景名胜;寺庙道观 110205 汝江禅寺 赵庄乡范庄村 河南省 平顶山市 宝丰县 113.034330 34.011655 [] []
风景名胜;风景名胜;风景名胜 110200 父城遗址 329省道附近 河南省 平顶山市 宝丰县 113.255021 33.850156 [] []
风景名胜;风景名胜相关;旅游景点 110000 龙山胜地 风烟线东50米 河南省 平顶山市 汝州市 112.892997 34.221823 [] []
风景名胜;风景名胜相关;旅游景点 110000 九妖十八洞景区 [] 河南省 平顶山市 汝州市 112.894172 34.223881 [] []
风景名胜;风景名胜;教堂 110206 宝丰县城关基督教会 城关镇东大街 河南省 平顶山市 宝丰县 113.071301 33.874442 [] []
风景名胜;公园广场;城市广场 110105 马川移民新村文化广场 231省道 河南省 平顶山市 宝丰县 113.106938 33.888483 [] []
风景名胜;风景名胜;风景名胜 110200 中国墨子文化旅游区 贾店村 河南省 平顶山市 鲁山县 112.363616 33.765684 [] []
风景名胜;风景名胜相关;旅游景点 110000 画眉谷-红石岭滑道 尧山镇画眉谷景区画眉谷内 河南省 平顶山市 鲁山县 112.319500 33.802451 [] []
风景名胜;风景名胜;风景名胜 110200 硕平花海 冯沟村南 河南省 平顶山市 汝州市 112.759495 34.073616 13213819991 []
风景名胜;风景名胜相关;旅游景点 110000 让河乡石佛寺行素堂 [] 河南省 平顶山市 鲁山县 112.907215 33.708523 0375-5936511 []
风景名胜;风景名胜相关;旅游景点 110000 河南济慈禅院 G311(徐峡线) 河南省 平顶山市 鲁山县 112.650457 33.738508 15937517666 []
风景名胜;风景名胜;风景名胜 110200 鲁山县马楼乡铁佛寺 马楼乡湖泉店 河南省 平顶山市 鲁山县 112.974035 33.703614 [] []
风景名胜;风景名胜相关;旅游景点 110000 祥龙谷景区龙文化体验园 [] 河南省 平顶山市 舞钢市 113.511402 33.187582 [] []
风景名胜;风景名胜相关;旅游景点 110000 蝴蝶泉 311国道北50米 河南省 平顶山市 鲁山县 112.298193 33.779385 [] []
风景名胜;风景名胜相关;旅游景点 110000 天玺寺 010乡道附近 河南省 平顶山市 鲁山县 112.564002 33.768516 [] []
风景名胜;风景名胜相关;旅游景点 110000 中原大佛文化圣地-京灵山大佛 赵村乡上汤村 河南省 平顶山市 鲁山县 112.457172 33.773378 [] []
风景名胜;风景名胜相关;旅游景点 110000 大雷音寺 瓦屋镇耐庄村北 河南省 平顶山市 鲁山县 112.699200 33.917881 0375-5706666;13938667901 []
风景名胜;风景名胜相关;旅游景点 110000 琴台 琴台街 河南省 平顶山市 鲁山县 112.904100 33.741631 [] []
风景名胜;风景名胜相关;旅游景点 110000 昭平湖景区-昭平台水库 [] 河南省 平顶山市 鲁山县 112.731480 33.739521 [] []
风景名胜;风景名胜;风景名胜 110200 观堂寺 [] 河南省 平顶山市 汝州市 112.789823 34.131059 [] []
风景名胜;风景名胜;风景名胜 110200 薄姬庙 [] 河南省 平顶山市 汝州市 112.709263 34.157228 [] []
风景名胜;风景名胜;风景名胜 110200 宿王庙 242省道附近 河南省 平顶山市 汝州市 112.636210 34.008780 [] []
风景名胜;风景名胜;风景名胜 110200 关帝庙村 零三四县道 河南省 平顶山市 汝州市 112.747426 34.324901 [] []
风景名胜;风景名胜相关;旅游景点 110000 尧山喜迎客 赵村乡赵村村 河南省 平顶山市 鲁山县 112.478242 33.752253 [] []
风景名胜;风景名胜;风景名胜 110200 祖神庙 [] 河南省 平顶山市 汝州市 112.740203 34.032146 [] []
风景名胜;风景名胜相关;旅游景点 110000 张良烈士陵园 [] 河南省 平顶山市 鲁山县 113.029173 33.668306 [] []
风景名胜;风景名胜相关;旅游景点 110000 印象尧山水世界 311国道附近 河南省 平顶山市 鲁山县 112.360890 33.765801 0375-7651111 []
风景名胜;公园广场;城市广场 110105 舞钢市建中广场 331省道 河南省 平顶山市 舞钢市 113.532581 33.332245 [] []
风景名胜;风景名胜;风景名胜 110200 水帘山 尧山镇下沟村 河南省 平顶山市 鲁山县 112.334610 33.754710 [] []
风景名胜;公园广场;城市广场 110105 怡欣广场 龙兴南路220号 河南省 平顶山市 宝丰县 113.058157 33.851164 [] []
风景名胜;公园广场;公园 110101 长寿山公园 张八桥镇长寿山公园 河南省 平顶山市 宝丰县 112.940378 33.872492 [] []
风景名胜;风景名胜;风景名胜 110200 尧山玫瑰谷 042县道西50米 河南省 平顶山市 鲁山县 112.520179 33.787366 [] []
风景名胜;公园广场;公园 110101 宝丰县文峰塔公园 平顶山西站东侧 河南省 平顶山市 宝丰县 113.069513 33.847955 [] []
风景名胜;风景名胜;回教寺 110207 平顶山市中心清真寺 东风路与诚朴路交叉口西南100米 河南省 平顶山市 湛河区 113.330763 33.723319 [] []
风景名胜;风景名胜;教堂 110206 宝丰县城关镇基督教堂 东大街与文化街交叉口西南50米 河南省 平顶山市 宝丰县 113.071331 33.874299 [] []
风景名胜;公园广场;城市广场 110105 周旗营村广场 周旗营村 河南省 平顶山市 宝丰县 113.060039 33.967785 [] []
风景名胜;风景名胜;教堂 110206 宝丰县杨庄镇基督教堂 安全路与车站路交叉口西150米 河南省 平顶山市 宝丰县 113.047534 33.851350 [] []
风景名胜;风景名胜;寺庙道观 110205 将军庙 孟寨镇刘集村 河南省 平顶山市 叶县 113.548939 33.557884 [] []
风景名胜;风景名胜;寺庙道观 110205 关帝庙 田庄乡东杨庄村 河南省 平顶山市 叶县 113.395425 33.546993 [] []
风景名胜;风景名胜;寺庙道观 110205 二郎庙 [] 河南省 平顶山市 叶县 113.246420 33.517206 [] []
风景名胜;风景名胜;寺庙道观 110205 龙泉寺 004县道 河南省 平顶山市 叶县 113.435116 33.499364 [] []
风景名胜;风景名胜;寺庙道观 110205 狮王寺寺院 安良狮王寺 河南省 平顶山市 郏县 113.316513 34.046540 [] []
风景名胜;风景名胜;教堂 110206 张街教堂 006乡道与014乡道交叉口西150米 河南省 平顶山市 鲁山县 113.047712 33.667937 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 [] 河南省 平顶山市 鲁山县 113.026425 33.743808 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 环镇路北50米 河南省 平顶山市 鲁山县 112.690101 33.724156 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 014乡道东50米 河南省 平顶山市 鲁山县 113.048988 33.671978 [] []
风景名胜;风景名胜;风景名胜 110200 火姑庙 [] 河南省 平顶山市 宝丰县 112.757376 33.956192 [] []
风景名胜;风景名胜;风景名胜 110200 大地公园 龙兴南路与长安大道交汇处西北角 河南省 平顶山市 宝丰县 113.044666 33.842629 0375-6516666 []
风景名胜;风景名胜;教堂 110206 基督教堂 中州路东200米 河南省 平顶山市 鲁山县 112.922550 33.742666 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 036县道东50米 河南省 平顶山市 鲁山县 112.809451 33.873795 [] []
风景名胜;风景名胜;省级景点 110203 中山寨 [] 河南省 平顶山市 汝州市 112.900850 34.135849 [] []
风景名胜;风景名胜;风景名胜 110200 矿工英雄纪念碑 体育路与平安大道交叉口西南100米 河南省 平顶山市 新华区 113.304070 33.748704 [] []
风景名胜;风景名胜;寺庙道观 110205 兴龙禅寺 103省道附近 河南省 平顶山市 叶县 113.291206 33.487395 13592173766 []
风景名胜;风景名胜;寺庙道观 110205 圆觉寺 武楼村与余庄之间 河南省 平顶山市 叶县 113.333352 33.543952 [] []
风景名胜;风景名胜;风景名胜 110200 三里大庙 003乡道北50米 河南省 平顶山市 叶县 113.279960 33.626981 [] []
风景名胜;风景名胜;寺庙道观 110205 慈光念佛堂 311国道南100米 河南省 平顶山市 叶县 113.348850 33.630009 [] []
风景名胜;风景名胜;寺庙道观 110205 叶县北武当玄庙观 玄武大道与闸西北路交叉口东北50米 河南省 平顶山市 叶县 113.354393 33.630147 [] []
风景名胜;公园广场;城市广场 110105 金山广场 平安大道与稻香路交汇处 河南省 平顶山市 新华区 113.276183 33.757799 [] []
风景名胜;风景名胜;风景名胜 110200 白朗墓 中鸿路东50米 河南省 平顶山市 石龙区 112.909680 33.897430 [] []
风景名胜;公园广场;城市广场 110105 质量工程学院文化广场 新南环路质量工程学院内 河南省 平顶山市 湛河区 113.290891 33.712746 [] []
风景名胜;公园广场;城市广场 110105 绿地广场 钢城路与铁山大道交叉口西南150米 河南省 平顶山市 舞钢市 113.526510 33.307960 [] []
风景名胜;风景名胜;教堂 110206 基督教堂(张洛庄) 商酒务镇张洛庄村 河南省 平顶山市 宝丰县 112.949843 33.951104 [] []
风景名胜;风景名胜;教堂 110206 临汝镇基督教堂 238省道附近 河南省 平顶山市 汝州市 112.599543 34.268652 [] []
风景名胜;风景名胜;风景名胜 110200 鲁姑寺 眉山大道 河南省 平顶山市 郏县 113.169127 33.956731 [] []
风景名胜;风景名胜;寺庙道观 110205 三官庙 南后街1号 河南省 平顶山市 郏县 113.217630 33.969892 [] []
风景名胜;风景名胜;教堂 110206 福音堂 九矿井青社区平顶山附近 河南省 平顶山市 新华区 113.201264 33.782226 [] []
风景名胜;公园广场;城市广场 110105 晃张村文化广场 [] 河南省 平顶山市 舞钢市 113.557402 33.364666 [] []
风景名胜;公园广场;城市广场 110105 科迪食文化广场 干休二街32号附近 河南省 平顶山市 舞钢市 113.538405 33.331305 [] []
风景名胜;风景名胜;纪念馆 110204 崔琦教授旧居 231省道 河南省 平顶山市 宝丰县 113.105646 33.937639 [] []
风景名胜;风景名胜相关;旅游景点 110000 峰顶 五一路与繁荣东街交叉口东南100米 河南省 平顶山市 卫东区 113.312694 33.745634 [] []
风景名胜;公园广场;公园 110101 鲁山县中心公园 顺城路与花园路交叉口南 河南省 平顶山市 鲁山县 112.915685 33.744822 [] []
风景名胜;公园广场;城市广场 110105 庙街乡文化广场 011乡道北100米 河南省 平顶山市 舞钢市 113.471414 33.359613 [] []
风景名胜;公园广场;城市广场 110105 大营镇二村文化广场 大营镇 河南省 平顶山市 宝丰县 112.886268 33.938564 [] []
风景名胜;公园广场;城市广场 110105 大白庄村健身广场 030县道南50米 河南省 平顶山市 宝丰县 113.058349 33.917313 [] []
风景名胜;风景名胜;风景名胜 110200 平顶山汝州温泉风景区 温泉镇 河南省 平顶山市 汝州市 112.642700 34.208300 [] []
风景名胜;风景名胜;风景名胜 110200 祖师阁 西常庄 河南省 平顶山市 鲁山县 112.889917 33.737983 [] []
风景名胜;风景名胜;风景名胜 110200 清凉寺汝官窑遗址 清凉寺村 河南省 平顶山市 宝丰县 112.863803 33.925869 [] []
风景名胜;风景名胜相关;旅游景点 110000 神牛大峡谷 311国道附近 河南省 平顶山市 鲁山县 112.280460 33.779596 [] []
风景名胜;风景名胜相关;旅游景点 110000 临沣寨景区 堂街镇南朱洼旅游大道临沣寨 河南省 平顶山市 郏县 113.271275 33.891463 [] []
公司企业;公司;公司|风景名胜;风景名胜;风景名胜 170200|110200 梦幻魔术大观园文化发展有限公司 030县道东50米 河南省 平顶山市 宝丰县 113.037592 33.967439 [] []
风景名胜;风景名胜;纪念馆 110204 中原大学旧址 030县道北50米 河南省 平顶山市 宝丰县 113.058484 33.917660 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 311国道南100米 河南省 平顶山市 鲁山县 112.452283 33.738618 [] []
风景名胜;风景名胜;教堂 110206 西关基督教堂 西关基督教堂(鲁平大道北350米) 河南省 平顶山市 鲁山县 112.885301 33.735854 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 [] 河南省 平顶山市 鲁山县 112.879529 33.752104 [] []
风景名胜;公园广场;城市广场 110105 天意广场 新新街街道新华路与优越路 河南省 平顶山市 卫东区 113.323174 33.742342 [] []
风景名胜;公园广场;城市广场 110105 幸福社区文化广场 友谊街北50米 河南省 平顶山市 新华区 113.301489 33.747284 [] []
风景名胜;风景名胜;寺庙道观 110205 叶县愿光居士林 昆阳镇化公路西段盐城商场南门斜对面 河南省 平顶山市 叶县 113.354208 33.604861 [] []
风景名胜;风景名胜;寺庙道观 110205 观音寺 健康路 河南省 平顶山市 叶县 113.344425 33.614313 [] []
风景名胜;公园广场;公园 110101 刘山公园 寺坡刘山 河南省 平顶山市 舞钢市 113.519894 33.286518 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 024县道南200米 河南省 平顶山市 汝州市 112.867310 34.219620 [] []
风景名胜;风景名胜;教堂 110206 徐庄天主堂 徐庄村观音堂 河南省 平顶山市 汝州市 112.685737 34.094338 [] []
风景名胜;风景名胜;教堂 110206 基督教堂 015乡道附近 河南省 平顶山市 汝州市 112.891335 34.078840 [] []
风景名胜;公园广场;公园 110101 龙湖公园 人民路北200米 河南省 平顶山市 石龙区 112.900070 33.900000 [] []
风景名胜;风景名胜;风景名胜 110200 关爷庙沟 平郏东路 河南省 平顶山市 卫东区 113.352651 33.796978 [] []
风景名胜;公园广场;公园 110101 法治主题公园 文化路78号附近 河南省 平顶山市 舞钢市 113.527449 33.297107 [] []
风景名胜;风景名胜;回教寺 110207 郏县城关镇西关清真寺 老环路187号 河南省 平顶山市 郏县 113.208572 33.973429 [] []
风景名胜;公园广场;城市广场 110105 龙韵广场 前进街与龙山街交叉口东南150米 河南省 平顶山市 新华区 113.233590 33.786310 [] []
风景名胜;风景名胜;风景名胜 110200 六羊山通天河名胜风景区 尧山镇境内 河南省 平顶山市 鲁山县 112.461476 33.708302 [] []
风景名胜;风景名胜;回教寺 110207 马道清真寺 大季线附近 河南省 平顶山市 汝州市 112.988100 34.121692 [] []
风景名胜;风景名胜;回教寺 110207 半扎清真寺 半东村 河南省 平顶山市 汝州市 112.826346 34.017132 [] []
风景名胜;公园广场;公园广场 110100 程颢广场(建设中) [] 河南省 平顶山市 宝丰县 113.103295 33.883853 [] []
风景名胜;风景名胜;风景名胜 110200 花山村牛皋祠 [] 河南省 平顶山市 新华区 113.159170 33.758053 [] []
风景名胜;风景名胜;寺庙道观 110205 观音寺 [] 河南省 平顶山市 新华区 113.239692 33.755559 [] []
风景名胜;风景名胜;寺庙道观 110205 中京庙 [] 河南省 平顶山市 新华区 113.219477 33.800842 [] []
风景名胜;风景名胜;寺庙道观 110205 紫林竹鹤观音堂 石桥营村 河南省 平顶山市 新华区 113.175371 33.796284 [] []
风景名胜;公园广场;公园 110101 叶县法治文化公园 330省道东50米 河南省 平顶山市 叶县 113.366323 33.612214 [] []
风景名胜;风景名胜;风景名胜 110200 三苏园 城西27公里处的小峨嵋山 河南省 平顶山市 郏县 113.099300 34.075689 0375-5298991;0375-5297777 []
风景名胜;风景名胜;回教寺 110207 尚店清真寺 013乡道与234省道交叉口东150米 河南省 平顶山市 舞钢市 113.449630 33.226491 [] []
体育休闲服务;休闲场所;休闲场所|风景名胜;风景名胜相关;旅游景点 080500|110000 尧山福泉 河南赵村乡上汤村中原大佛风景内 河南省 平顶山市 鲁山县 112.463967 33.757595 0375-7652336;0375-7173333;15029213447 []
风景名胜;风景名胜;纪念馆 110204 广阔天地大有作为纪念馆 广阔天地乡吴堂村 河南省 平顶山市 郏县 113.176003 33.966151 0375-5531109 []
风景名胜;风景名胜;教堂 110206 基督教堂 彩虹路与曙光街交叉口西北150米 河南省 平顶山市 新华区 113.283462 33.734453 [] []
风景名胜;风景名胜;寺庙道观 110205 娘娘庙 207国道娘娘山内 河南省 平顶山市 宝丰县 112.844483 33.892928 [] []
风景名胜;风景名胜;寺庙道观 110205 云水禅寺 [] 河南省 平顶山市 宝丰县 113.006503 34.006468 [] []
风景名胜;风景名胜;寺庙道观 110205 香山寺景区-四面观音殿 [] 河南省 平顶山市 宝丰县 113.193898 33.817801 [] []
风景名胜;风景名胜;风景名胜 110200 天成洼广场 [] 河南省 平顶山市 郏县 113.109760 34.073153 [] []
风景名胜;风景名胜;寺庙道观 110205 龙兴寺 011县道附近 河南省 平顶山市 宝丰县 112.843878 33.992571 [] []
风景名胜;风景名胜;寺庙道观 110205 镇海寺 石桥镇边庄村 河南省 平顶山市 宝丰县 113.124930 33.954927 [] []
风景名胜;风景名胜;寺庙道观 110205 清凉寺 [] 河南省 平顶山市 宝丰县 112.862241 33.924080 [] []
风景名胜;风景名胜;寺庙道观 110205 二郎庙 [] 河南省 平顶山市 宝丰县 113.161465 33.849044 [] []
风景名胜;风景名胜;寺庙道观 110205 白雀寺 李庄乡古城村西父城遗址附近 河南省 平顶山市 宝丰县 113.258128 33.844093 [] []
风景名胜;风景名胜;寺庙道观 110205 京宝禅寺 [] 河南省 平顶山市 宝丰县 112.912950 33.943686 [] []
风景名胜;风景名胜;回教寺 110207 贾庄清真寺 东高皇乡大营村 河南省 平顶山市 卫东区 113.356302 33.738600 0375-3851052 []
风景名胜;风景名胜;寺庙道观 110205 大香山普门禅寺办公室 大香山路北150米 河南省 平顶山市 新华区 113.192069 33.814031 [] []
风景名胜;公园广场;公园广场 110100 扇形广场 同德路与康乐路交叉口西南50米 河南省 平顶山市 新华区 113.210950 33.746465 [] []
风景名胜;公园广场;城市广场 110105 文井村文化广场 103省道西100米 河南省 平顶山市 叶县 113.278173 33.440306 [] []
风景名胜;公园广场;城市广场 110105 御龙湾广场 广安路东50米 河南省 平顶山市 叶县 113.363750 33.609816 [] []
风景名胜;公园广场;城市广场 110105 八台中心镇文化广场 234省道南50米 河南省 平顶山市 舞钢市 113.503105 33.385628 [] []
风景名胜;公园广场;城市广场 110105 民族广场 234省道东50米 河南省 平顶山市 舞钢市 113.456255 33.232889 [] []
风景名胜;风景名胜;教堂 110206 张良教堂 311国道 河南省 平顶山市 鲁山县 113.048984 33.671979 [] []
风景名胜;公园广场;城市广场 110105 人民广场 人民路南18号院 河南省 平顶山市 石龙区 112.891227 33.900098 [] []
风景名胜;风景名胜相关;旅游景点 110000 云潮寺 一矿路西200米 河南省 平顶山市 卫东区 113.312874 33.768270 [] []
风景名胜;风景名胜相关;旅游景点 110000 奉恩禅寺 文化路附近 河南省 平顶山市 卫东区 113.378370 33.756786 [] []
风景名胜;风景名胜相关;旅游景点 110000 十二矿南风井 开发路北200米 河南省 平顶山市 卫东区 113.381520 33.740755 [] []
风景名胜;风景名胜;风景名胜 110200 金牛山石榴园广场 北环路附近金牛山超市对面 河南省 平顶山市 卫东区 113.376390 33.766960 15639971713 []
风景名胜;公园广场;城市广场 110105 楼马村文化娱乐广场 龚店乡楼马村 河南省 平顶山市 叶县 113.458843 33.704539 [] []
风景名胜;风景名胜;寺庙道观 110205 香山寺景区-观音大士塔 [] 河南省 平顶山市 宝丰县 113.194051 33.817962 [] []
风景名胜;风景名胜;寺庙道观 110205 南海观音禅寺 004乡道西100米 河南省 平顶山市 宝丰县 113.085559 33.920061 [] []
风景名胜;风景名胜;风景名胜 110200 凤凰谷农家游园 220省道东50米 河南省 平顶山市 舞钢市 113.632395 33.172880 [] []
风景名胜;风景名胜相关;旅游景点 110000 盘龙寺 西上赵 河南省 平顶山市 卫东区 113.307744 33.786412 [] []
风景名胜;风景名胜;风景名胜 110200 眼明寺森林公园 [] 河南省 平顶山市 郏县 113.237468 34.023614 [] []
风景名胜;风景名胜相关;旅游景点 110000 白龟湖湿地公园音乐喷泉 湖滨路附近 河南省 平顶山市 新华区 113.192463 33.757475 [] []
风景名胜;公园广场;水族馆 110104 水族宫 中兴路东50米 河南省 平顶山市 宝丰县 113.078663 33.871998 15937545598 []
风景名胜;公园广场;公园广场 110100 夏李文化广场 011乡道南50米 河南省 平顶山市 叶县 113.219621 33.528857 [] []
风景名胜;公园广场;城市广场 110105 磨庄文化广场 034县道西50米 河南省 平顶山市 汝州市 112.743019 34.250916 [] []
风景名胜;公园广场;城市广场 110105 学雷锋广场 前火神庙街与望嵩中路交叉口西南100米 河南省 平顶山市 汝州市 112.841524 34.164005 [] []
风景名胜;风景名胜相关;旅游景点 110000 七瀑水世界 东环路西50米 河南省 平顶山市 卫东区 113.345462 33.757276 [] []
