type typecode name_p address province city area lat lng telephone tag
餐饮服务;快餐厅;快餐厅 050300 德克士(金博大店) 广成路与风穴路交叉口金博大1层 河南省 平顶山市 汝州市 112.848106 34.172713 0375-6058500 米堡,魔法鸡块,百香果柠檬欢享饮,土耳其风味烤翅,蜂蜜爱玉柠檬饮,紫菜芙蓉汤,草莓柠檬欢享饮,鲜萃柠檬饮,经典秘制小食组合,阳光脆鸡堡,营养热豆浆,德克士鸡块,照烧鸡肉饭餐,鸡排大亨,纤绿柠檬饮,德士鸡块,鸡腿福特堡,鸡柳巴斯凯特堡,菠菜芙蓉汤,海味脆鱼卷,辣味脆皮手枪腿,菠萝鸡腿玄米堡,菠萝牛肉玄米堡,菠萝嫩牛堡,福酱鸡腿堡
餐饮服务;快餐厅;快餐厅 050300 德克士(华府广场店) 矿工路与中兴路交叉口华府广场1楼 河南省 平顶山市 新华区 113.306522 33.744929 0375-2899333 魔法鸡块,德士鸡块,大口吃鸡排,鸡腿福特堡,汉堡,原味超级鸡腿堡餐,纤绿柠檬饮,鸡柳巴斯凯特堡,薯条,菠萝汉堡,百香果柠檬欢享饮,菠菜芙蓉汤,至尊-脆皮鸡腿堡,蜂蜜爱玉柠檬饮,原味脆皮炸鸡餐,阳光玉米杯,紫菜芙蓉汤,热咖啡,脆皮照烧鸡肉饭,福酱鸡腿堡,菠萝牛肉玄米堡,大吉大利鸡腿堡,照烧鸡肉盖饭,魔法鸡块饭,圣代杯
餐饮服务;中餐厅;中餐厅 050100 胜利饭店(龙兴北路店) 龙兴北路174号 河南省 平顶山市 宝丰县 113.061955 33.869074 13783618450 []
餐饮服务;中餐厅;中餐厅 050100 那家小馆(园林路店) 园林路与七星路交叉口东90米 河南省 平顶山市 新华区 113.283603 33.742397 0375-2160999 井冈山红烧肉,原味凉皮,小炒肉饭,干锅小香鸡,羊肉糊汤面,莲藕红烧肉,香辣凉皮,香辣米皮,鱼香肉丝饭,黑椒牛肉,黑椒牛肉饭,麻婆豆腐,香菜黑豆皮,香菜黑木耳,香菌拌猪肝,香草豆腐,风味干锅鸡,铁板煎凉粉,黄椒焗鱼头,麻辣香锅鱼,香辣地锅鸡,香菇拌猪肝,青瓜山药炒木耳,长沙口味鸡,铁板韭香土豆
餐饮服务;中餐厅;中餐厅 050100 李二鲜鱼村(宝丰分店) 迎宾大道与永明路交叉口北200米东 河南省 平顶山市 宝丰县 113.070121 33.864059 0375-6563777 羊肉卷,素锅贴,烤鲤鱼,烤草鱼,灵菇组合,时蔬大拼,撒尿牛肉丸
餐饮服务;中餐厅;中餐厅 050100 乡村人家(矿工路) 矿工路102附14号 河南省 平顶山市 卫东区 113.337339 33.740728 [] []
餐饮服务;中餐厅;中餐厅 050100 逍遥镇胡辣汤(园丁路) 园丁路与科技街交叉口西北50米 河南省 平顶山市 卫东区 113.309654 33.733517 [] []
餐饮服务;中餐厅;湖南菜(湘菜) 050108 毛家菜茶馆(阳光花苑店) 湛河北路与长青路交叉口东100米 河南省 平顶山市 新华区 113.287035 33.731758 0375-7091777 []
餐饮服务;中餐厅;中餐厅|住宿服务;宾馆酒店;宾馆酒店 050100|100100 明珠宾馆 207国道与241省道交叉口西北150米 河南省 平顶山市 汝州市 112.917094 34.056542 0375-6608268 []
餐饮服务;中餐厅;中餐厅 050100 姐弟俩土豆粉(汝州分店) 广育路132号 河南省 平顶山市 汝州市 112.846921 34.168061 15290752085 涮牛肚,板栗酥饼,精品土豆粉,柚子汁,豆腐串,红枣银耳汤,麻辣面,豆腐皮,砂锅手擀面,原味刀削面,香菇青菜豆腐,酸梅汁,蜂蜜雪梨汤,肉夹馍,香辣面筋,银耳粥,狮子头,莲子粥,涮毛肚,砂锅刀削面,小砂锅
