type typecode name_p address province city area lat lng telephone tag
住宿服务;宾馆酒店;宾馆酒店 100100 平顶山平安居商务宾馆 崇文路新城小区大门内5米 河南省 平顶山市 新华区 113.179912 33.782023 0375-3575688;15837558777 []
住宿服务;宾馆酒店;宾馆酒店 100100 九号公馆假日酒店 钢城路南段路东119号 河南省 平顶山市 舞钢市 113.529673 33.286023 0375-8199666;0375-8106666 []
住宿服务;宾馆酒店;经济型连锁酒店 100105 雀知巢酒店(中兴店) 中兴路与建设路交叉口北50米路西(苏宁隔壁) 河南省 平顶山市 新华区 113.306053 33.738402 0375-2866555;0375-2866666 []
住宿服务;宾馆酒店;宾馆酒店 100100 坤鹏宾馆 祥云路与梅园路交叉口 河南省 平顶山市 新华区 113.169252 33.772870 0375-2373222;18738945210 []
住宿服务;宾馆酒店;宾馆酒店 100100 天下宾馆(丹阳西路) 丹阳西路119号 河南省 平顶山市 汝州市 112.834547 34.169397 0375-7161986;0375-7035350 []
住宿服务;住宿服务相关;住宿服务相关 100000 昆仑雅居酒店(平顶山店) 凌云路北段73号名仕家居城东北角1-4层 河南省 平顶山市 新华区 113.280292 33.747431 0375-2357777 []
住宿服务;宾馆酒店;宾馆酒店 100100 中亿宾馆(黄金路) 黄金路6附3号 河南省 平顶山市 卫东区 113.335780 33.736415 0375-7207971;15938959953 []
住宿服务;宾馆酒店;宾馆酒店 100100 栖巢·微酒店 火车站北广场北50米 河南省 平顶山市 汝州市 112.828847 34.171351 0375-3338333 []
住宿服务;宾馆酒店;宾馆酒店 100100 新亚大酒店(新新街) 五矿新新街中段(四中南50米路口,新新街手机广场东隔壁) 河南省 平顶山市 新华区 113.238079 33.783899 0375-2953845 []
住宿服务;宾馆酒店;宾馆酒店 100100 福华宾馆(荟翠园西南) 311省道与人民路转盘50米东 河南省 平顶山市 鲁山县 112.929866 33.751491 0375-5086222 []
住宿服务;宾馆酒店;宾馆酒店 100100 汝州市宾馆 望嵩南路老街口南50米路东 河南省 平顶山市 汝州市 112.841026 34.160938 0375-3332233;0375-7163666 []
住宿服务;宾馆酒店;宾馆酒店 100100 七天阳光酒店 马鞍山大道89 河南省 平顶山市 舞钢市 113.488196 33.279898 0375-8147776 []
住宿服务;宾馆酒店;宾馆酒店 100100 上佳宾馆 诚朴路附近 河南省 平顶山市 湛河区 113.331587 33.724878 0375-3692866;0375-3990658 []
住宿服务;宾馆酒店;宾馆酒店 100100 和平宾馆(荟翠园北) 人民路东段五里堡转盘东100米路北 河南省 平顶山市 鲁山县 112.930795 33.752475 15093836288 []
住宿服务;宾馆酒店;宾馆酒店 100100 隆昌宾馆(金汤路) 赵村乡赵村镇上汤村中原大佛景区出口处 河南省 平顶山市 鲁山县 112.457204 33.751813 0375-5061116;15893483889 []
住宿服务;宾馆酒店;宾馆酒店 100100 光辉宾馆 祥云路平顶山市新城区管委会西150米 河南省 平顶山市 新华区 113.181738 33.767123 0375-2369666 []
住宿服务;宾馆酒店;三星级宾馆 100104 御花园大酒店 复兴路与行政路交叉口南200米(复兴路79号,电业局对面) 河南省 平顶山市 郏县 113.236046 33.971627 0375-5110666;0375-5110999 []
住宿服务;宾馆酒店;宾馆酒店 100100 广源宾馆(开源路) 开源路与建设路交叉口北80米路西 河南省 平顶山市 新华区 113.309109 33.738035 0375-3726888;0375-3709888 []
住宿服务;宾馆酒店;宾馆酒店 100100 党校宾馆 北环路西100米 河南省 平顶山市 卫东区 113.345629 33.764963 0375-2331666 []
住宿服务;宾馆酒店;四星级宾馆 100103 盈瑞国际大酒店 人民路与山河路交汇处北300米 河南省 平顶山市 宝丰县 113.086518 33.868227 0375-7130777 []
住宿服务;宾馆酒店;宾馆酒店 100100 龙源宾馆(姜湾新区西) 前进路与龙兴中路交叉口南150米 河南省 平顶山市 宝丰县 113.058184 33.858114 0375-6571888;0375-6135222 []
住宿服务;住宿服务相关;住宿服务相关 100000 新兴苑快捷酒店 祥云路与公明路交叉路口 河南省 平顶山市 新华区 113.181473 33.767158 0375-2369666 []
住宿服务;宾馆酒店;宾馆酒店 100100 兴业宾馆(东安路店) 建设路与东安路交叉口路南10米路东 河南省 平顶山市 卫东区 113.336157 33.734086 0375-3909221;0375-3909118 []
住宿服务;住宿服务相关;住宿服务相关 100000 平顶山红苹果时尚酒店 矿工路平顶山商场北20米 河南省 平顶山市 新华区 113.307892 33.745336 0375-7362888 []
住宿服务;宾馆酒店;宾馆酒店 100100 龙馨快捷宾馆 李庄荟芠街中段路东 河南省 平顶山市 新华区 113.290115 33.735365 15937509711 []
住宿服务;旅馆招待所;旅馆招待所 100200 云梦旅社 钢城路38附近 河南省 平顶山市 舞钢市 113.527957 33.283721 0375-6106669 []
住宿服务;宾馆酒店;宾馆酒店 100100 御林宾馆 建设路与荟文街交叉口向南 河南省 平顶山市 新华区 113.290283 33.735959 0375-3381899 []
住宿服务;旅馆招待所;旅馆招待所 100200 慧安旅馆(南环路) 中兴路火车站商场2楼 河南省 平顶山市 湛河区 113.303904 33.720435 15516078191 []
住宿服务;宾馆酒店;三星级宾馆 100104 美宜家酒店(叶县店) 叶舞路东段V秀KTV东隔壁 河南省 平顶山市 叶县 113.369110 33.609117 0375-3310555 []
住宿服务;宾馆酒店;宾馆酒店 100100 西湖大酒店(姚电大道) 姚电大道与李苗路交叉口 河南省 平顶山市 湛河区 113.260970 33.729968 0375-2395558;0375-2395666 []
住宿服务;宾馆酒店;宾馆酒店 100100 工招宾馆 朱兰大道与干休路交叉口向北150米路西 河南省 平顶山市 舞钢市 113.537327 33.326278 0375-3307568;0375-6100618 []
住宿服务;宾馆酒店;宾馆酒店 100100 建新宾馆(南环路) 南环路16号院 河南省 平顶山市 湛河区 113.305258 33.720332 0375-7052329;13603754329 []
住宿服务;宾馆酒店;宾馆酒店 100100 东方明月假日酒店 光明路与新南环路交叉口向东100米路北 河南省 平顶山市 湛河区 113.287184 33.712191 0375-6128888 []
住宿服务;宾馆酒店;宾馆酒店 100100 金水宾馆(建设路) 建设路918附4号 河南省 平顶山市 卫东区 113.324551 33.735621 0375-2222808 []
